node,operation,nlistener,out_local_msgs,in_local_msgs,out_remote_msgs,in_remote_msgs,inf_constraints,gen_instructions,setup_time,get_msg_time,sending_time,bhv_inf_time,constraint_inf_time,msg_inf_time,planning_time,latency,solving_time,total_time
system,update,5,0,0,5,1,1,3,0.00023126602172851562,0.5260663032531738,0.9194204807281494,0.2025003433227539,2.6226043701171875e-05,0.00010633468627929688,0.17826342582702637,0.0,0.3807637691497803,1.8266143798828125
system,update,5,0,0,5,1,1,3,0.00017499923706054688,0.6244888305664062,0.9268407821655273,0.19933390617370605,2.8371810913085938e-05,0.000110626220703125,0.17963647842407227,0.0,0.3789703845977783,1.9306139945983887
system,update,5,0,0,5,1,1,3,0.0002002716064453125,0.5823719501495361,1.3911397457122803,0.19601106643676758,3.647804260253906e-05,0.00010561943054199219,0.17466402053833008,0.0,0.37067508697509766,2.344529151916504
system,update,5,0,0,5,1,1,3,0.00029587745666503906,0.7515947818756104,0.08519363403320312,0.19831299781799316,2.7894973754882812e-05,0.00010633468627929688,0.17563414573669434,0.0,0.3739471435546875,1.2111656665802002
system,update,5,0,0,5,1,1,3,0.00013899803161621094,0.5969820022583008,0.837327241897583,0.1956319808959961,2.7418136596679688e-05,0.00011038780212402344,0.1939859390258789,0.0,0.389617919921875,1.8242039680480957
system,update,5,0,0,5,1,1,3,0.00013780593872070312,0.5807702541351318,1.2464184761047363,0.25130176544189453,3.3855438232421875e-05,0.00011110305786132812,0.22843289375305176,0.0,0.4797346591949463,2.307206153869629
system,update,5,0,0,5,1,1,3,0.0002434253692626953,0.6170549392700195,0.6083037853240967,0.26834654808044434,2.8848648071289062e-05,0.00011134147644042969,0.19140100479125977,0.0,0.4597475528717041,1.6854898929595947
system,update,5,0,0,5,1,1,3,0.0001380443572998047,0.9982414245605469,1.0777854919433594,0.2392287254333496,0.00010752677917480469,0.0001227855682373047,0.19264626502990723,0.0,0.43187499046325684,2.508270263671875
system,update,5,0,0,5,1,1,3,0.00013399124145507812,0.5702362060546875,0.904961109161377,0.2205181121826172,2.8133392333984375e-05,0.00010848045349121094,0.17449378967285156,0.0,0.39501190185546875,1.8704798221588135
system,update,5,0,0,5,1,1,3,0.0001366138458251953,0.7696733474731445,1.882314920425415,0.2019181251525879,8.392333984375e-05,0.00011777877807617188,0.17340326309204102,0.0,0.3753213882446289,3.0276479721069336
sensor_1,update,5,2,2,2,1,2,6,0.0003204345703125,0.937408447265625,0.08514904975891113,0.37679076194763184,0.00016450881958007812,0.00023174285888671875,0.36548686027526855,0.0,0.7422776222229004,1.7655518054962158
sensor_1,update,5,2,2,2,1,2,6,0.0004987716674804688,0.9713623523712158,0.08857607841491699,0.36870694160461426,7.414817810058594e-05,0.00019478797912597656,0.3630490303039551,0.0,0.7317559719085693,1.7924621105194092
sensor_1,update,5,2,2,2,1,2,6,0.00026869773864746094,1.2092924118041992,0.10936331748962402,0.3662557601928711,8.440017700195312e-05,0.000240325927734375,0.38066554069519043,0.0,0.7469213008880615,2.0661704540252686
sensor_1,update,5,2,2,2,1,2,6,0.00029587745666503906,0.6211593151092529,0.060027360916137695,0.40113401412963867,9.72747802734375e-05,0.000217437744140625,0.35901641845703125,0.0,0.7601504325866699,1.4419476985931396
sensor_1,update,5,2,2,2,1,2,6,0.00031375885009765625,0.699761152267456,0.06212258338928223,0.3725314140319824,8.726119995117188e-05,0.00019788742065429688,0.40321898460388184,0.0,0.7757503986358643,1.5382330417633057
sensor_1,update,5,2,2,2,1,2,6,0.00033020973205566406,1.116030216217041,0.09544849395751953,0.39554715156555176,7.772445678710938e-05,0.00022864341735839844,0.38274669647216797,0.0,0.7782938480377197,1.9904091358184814
sensor_1,update,5,2,2,2,1,2,6,0.0003306865692138672,1.1051716804504395,0.10340261459350586,0.378216028213501,8.249282836914062e-05,0.00020694732666015625,0.36168956756591797,0.0,0.739905595779419,1.9491000175476074
sensor_1,update,5,2,2,2,1,2,6,0.00040793418884277344,1.716968059539795,0.1589205265045166,0.37060976028442383,0.00015592575073242188,0.0002627372741699219,0.3599724769592285,0.0,0.7305822372436523,2.607297420501709
sensor_1,update,5,2,2,2,1,2,6,0.00043892860412597656,1.1931812763214111,0.10442519187927246,0.36823487281799316,0.0001556873321533203,0.0002052783966064453,0.3574209213256836,0.0,0.7256557941436768,2.024062156677246
sensor_1,update,5,2,2,2,1,2,6,0.0003991127014160156,1.626143455505371,0.14726972579956055,0.3695333003997803,0.00013446807861328125,0.0002262592315673828,0.40430617332458496,0.0,0.7738394737243652,2.5480124950408936
sensor_2,update,5,2,2,2,1,2,6,0.00028824806213378906,0.8263916969299316,0.0749363899230957,0.4521369934082031,8.606910705566406e-05,0.00021386146545410156,0.400956392288208,0.0,0.8530933856964111,1.755009651184082
sensor_2,update,5,2,2,2,1,2,6,0.0003161430358886719,0.886021614074707,0.08623170852661133,0.4484567642211914,7.367134094238281e-05,0.0003325939178466797,0.402085542678833,0.0,0.8505423069000244,1.8235180377960205
sensor_2,update,5,2,2,2,1,2,6,0.00029921531677246094,1.1569809913635254,0.10284543037414551,0.4423227310180664,0.00014019012451171875,0.0002155303955078125,0.3879988193511963,0.0,0.8303215503692627,2.0908029079437256
sensor_2,update,5,2,2,2,1,2,6,0.0005276203155517578,1.3800671100616455,0.13541936874389648,0.4619314670562744,0.00011134147644042969,0.00024700164794921875,0.3994576930999756,0.0,0.86138916015625,2.3777616024017334
sensor_2,update,5,2,2,2,1,2,6,0.0003600120544433594,0.7560164928436279,0.07356381416320801,0.44077348709106445,9.083747863769531e-05,0.00020122528076171875,0.3965020179748535,0.0,0.837275505065918,1.6675078868865967
sensor_2,update,5,2,2,2,1,2,6,0.0003478527069091797,1.1190059185028076,0.10149788856506348,0.4348304271697998,7.510185241699219e-05,0.00020313262939453125,0.4004018306732178,0.0,0.8352322578430176,2.0563621520996094
sensor_2,update,5,2,2,2,1,2,6,0.00034356117248535156,1.1128883361816406,0.10393047332763672,0.45011377334594727,8.273124694824219e-05,0.00019741058349609375,0.39089012145996094,0.0,0.8410038948059082,2.0584464073181152
sensor_2,update,5,2,2,2,1,2,6,0.00044918060302734375,1.725278615951538,0.1495065689086914,0.4379446506500244,0.0001533031463623047,0.00022721290588378906,0.39203906059265137,0.0,0.8299837112426758,2.7055985927581787
sensor_2,update,5,2,2,2,1,2,6,0.00048160552978515625,1.0526058673858643,0.09985661506652832,0.43502283096313477,8.416175842285156e-05,0.0002186298370361328,0.4029054641723633,0.0,0.837928295135498,1.9911751747131348
sensor_2,update,5,2,2,2,1,2,6,0.0002701282501220703,1.6901922225952148,0.1580955982208252,0.44271135330200195,0.00014328956604003906,0.00021696090698242188,0.3922913074493408,0.0,0.8350026607513428,2.6839208602905273
sensor_3,update,5,2,2,2,1,2,6,0.0005996227264404297,0.8541669845581055,0.07873201370239258,0.47490429878234863,0.00010061264038085938,0.0002124309539794922,0.4100031852722168,0.0,0.8849074840545654,1.8187191486358643
sensor_3,update,5,2,2,2,1,2,6,0.0003490447998046875,0.8068699836730957,0.07475638389587402,0.44184255599975586,0.00010085105895996094,0.00023055076599121094,0.40037083625793457,0.0,0.8422133922576904,1.724520206451416
sensor_3,update,5,2,2,2,1,2,6,0.0005240440368652344,2.371671199798584,0.2138361930847168,0.43941187858581543,0.0003695487976074219,0.00025653839111328125,0.3999326229095459,0.0,0.8393445014953613,3.426002025604248
sensor_3,update,5,2,2,2,1,2,6,0.0004718303680419922,1.943824052810669,0.18332147598266602,0.4315032958984375,0.00010895729064941406,0.00021505355834960938,0.3641550540924072,0.0,0.7956583499908447,2.9235997200012207
sensor_3,update,5,2,2,2,1,2,6,0.0004737377166748047,0.9215526580810547,0.09009099006652832,0.3827645778656006,7.796287536621094e-05,0.00020313262939453125,0.3642151355743408,0.0,0.7469797134399414,1.75937819480896
sensor_3,update,5,2,2,2,1,2,6,0.00043129920959472656,1.4219441413879395,0.1330888271331787,0.3759884834289551,0.00014019012451171875,0.00023436546325683594,0.3639242649078369,0.0,0.739912748336792,2.2957515716552734
sensor_3,update,5,2,2,2,1,2,6,0.0003085136413574219,1.6617822647094727,0.15243244171142578,0.3862800598144531,0.0003447532653808594,0.0002319812774658203,0.3578188419342041,0.0,0.7440989017486572,2.5591988563537598
sensor_3,update,5,2,2,2,1,2,6,0.00030612945556640625,2.0837604999542236,0.18656516075134277,0.3726804256439209,0.0001430511474609375,0.00021910667419433594,0.3650929927825928,0.0,0.7377734184265137,3.0087673664093018
sensor_3,update,5,2,2,2,1,2,6,0.0003445148468017578,0.914147138595581,0.08201098442077637,0.38552403450012207,0.00010657310485839844,0.00022649765014648438,0.4057931900024414,0.0,0.7913172245025635,1.7881529331207275
sensor_3,update,5,2,2,2,1,2,6,0.00034117698669433594,1.7516319751739502,0.15433812141418457,0.4361228942871094,0.00013494491577148438,0.0002129077911376953,0.3989098072052002,0.0,0.8350327014923096,2.741691827774048
sensor_4,update,5,2,2,2,1,2,6,0.00032830238342285156,1.72428560256958,0.15095949172973633,0.4633638858795166,0.00035691261291503906,0.00030541419982910156,0.4049985408782959,0.0,0.8683624267578125,2.744598150253296
sensor_4,update,5,2,2,2,1,2,6,0.0003979206085205078,1.3724780082702637,0.13281846046447754,0.4623091220855713,0.00033473968505859375,0.0002503395080566406,0.3960566520690918,0.0,0.8583657741546631,2.36464524269104
sensor_4,update,5,2,2,2,1,2,6,0.0005314350128173828,3.1960227489471436,0.2940182685852051,0.4574415683746338,0.00015425682067871094,0.0002551078796386719,0.39493465423583984,0.0,0.8523762226104736,4.343358039855957
sensor_4,update,5,2,2,2,1,2,6,0.00046443939208984375,2.268786668777466,0.20070695877075195,0.46637725830078125,0.00012540817260742188,0.00023508071899414062,0.4252440929412842,0.0,0.8916213512420654,3.3619399070739746
sensor_4,update,5,2,2,2,1,2,6,0.0003063678741455078,0.8654739856719971,0.0760812759399414,0.4102816581726074,9.179115295410156e-05,0.0002186298370361328,0.3639397621154785,0.0,0.7742214202880859,1.7163934707641602
sensor_4,update,5,2,2,2,1,2,6,0.0003859996795654297,1.397674798965454,0.1291821002960205,0.38185811042785645,0.000331878662109375,0.00025463104248046875,0.35923194885253906,0.0,0.7410900592803955,2.2689194679260254
sensor_4,update,5,2,2,2,1,2,6,0.0003407001495361328,1.641068458557129,0.14727783203125,0.3800926208496094,0.00012612342834472656,0.00023317337036132812,0.3623366355895996,0.0,0.742429256439209,2.53147554397583
sensor_4,update,5,2,2,2,1,2,6,0.0003190040588378906,2.050967216491699,0.1786937713623047,0.37380456924438477,0.00031280517578125,0.00024271011352539062,0.37325143814086914,0.0,0.7470560073852539,2.9775915145874023
sensor_4,update,5,2,2,2,1,2,6,0.0004124641418457031,1.5339112281799316,0.13668274879455566,0.3908812999725342,0.0003218650817871094,0.0002529621124267578,0.36087942123413086,0.0,0.751760721206665,2.423341989517212
