node,operation,nlistener,out_local_msgs,in_local_msgs,out_remote_msgs,in_remote_msgs,inf_constraints,gen_instructions,setup_time,get_msg_time,sending_time,bhv_inf_time,constraint_inf_time,msg_inf_time,planning_time,latency,solving_time,total_time
database,update,2,0,0,1,0,2,3,0.00019741058349609375,0.5102472305297852,0.5749762058258057,0.2759428024291992,0,9.179115295410156e-05,0.20111894607543945,0.0,0.47706174850463867,1.5625743865966797
database,update,2,0,0,1,0,2,3,0.00021266937255859375,0.4822425842285156,0.794356107711792,0.2693965435028076,0,0.00010180473327636719,0.20901966094970703,0.0,0.47841620445251465,1.7553293704986572
database,update,2,0,0,1,0,2,3,0.00023102760314941406,0.6011579036712646,0.8147432804107666,0.2632300853729248,0,8.988380432128906e-05,0.19779419898986816,0.0,0.46102428436279297,1.877246379852295
database,update,2,0,0,1,0,2,3,0.0003216266632080078,0.540226936340332,0.4809432029724121,0.2620673179626465,0,0.0001285076141357422,0.20074748992919922,0.0,0.4628148078918457,1.4844350814819336
database,update,2,0,0,1,0,2,3,0.00031948089599609375,0.5630221366882324,2.122999668121338,0.2715778350830078,0,0.00011086463928222656,0.21705293655395508,0.0,0.4886307716369629,3.1750829219818115
database,update,2,0,0,1,0,2,3,0.0002846717834472656,0.5823895931243896,0.5652689933776855,0.28131771087646484,0,9.441375732421875e-05,0.20843195915222168,0.0,0.4897496700286865,1.6377873420715332
database,update,2,0,0,1,0,2,3,0.00016307830810546875,0.6999232769012451,0.5966947078704834,0.2677607536315918,0,0.00010228157043457031,0.1990962028503418,0.0,0.4668569564819336,1.7637403011322021
database,update,2,0,0,1,0,2,3,0.00018143653869628906,0.6216769218444824,0.43172264099121094,0.2749452590942383,0,9.179115295410156e-05,0.2017834186553955,0.0,0.4767286777496338,1.5304014682769775
database,update,2,0,0,1,0,2,3,0.00031280517578125,0.5417933464050293,0.7779710292816162,0.2692265510559082,0,0.00010132789611816406,0.20182132720947266,0.0,0.47104787826538086,1.7912263870239258
database,update,2,0,0,1,0,2,3,0.0003657341003417969,0.6299588680267334,0.5668604373931885,0.2798953056335449,0,9.417533874511719e-05,0.21528363227844238,0.0,0.4951789379119873,1.692458152770996
system,update,2,0,0,2,1,1,3,0.00028443336486816406,0.6694238185882568,0.06765031814575195,0.24816441535949707,2.574920654296875e-05,0.00011038780212402344,0.19176173210144043,0.0,0.4399261474609375,1.1774208545684814
system,update,2,0,0,2,1,1,3,0.00012826919555664062,0.5378386974334717,0.22139978408813477,0.2495574951171875,2.8848648071289062e-05,0.00010824203491210938,0.19510269165039062,0.0,0.4446601867675781,1.2041640281677246
system,update,2,0,0,2,1,1,3,0.0002892017364501953,0.6618838310241699,0.3524327278137207,0.2525660991668701,2.8371810913085938e-05,0.00011277198791503906,0.1979684829711914,0.0,0.4505345821380615,1.4652814865112305
system,update,2,0,0,2,1,1,3,0.00013065338134765625,0.626889705657959,0.18045473098754883,0.2415926456451416,2.7418136596679688e-05,0.00010752677917480469,0.1900634765625,0.0,0.4316561222076416,1.2392661571502686
system,update,2,0,0,2,1,1,3,0.0002834796905517578,0.5891439914703369,0.2628662586212158,0.25005316734313965,2.7894973754882812e-05,0.00010132789611816406,0.19627046585083008,0.0,0.4463236331939697,1.2987465858459473
system,update,2,0,0,2,1,1,3,0.00030612945556640625,0.7292754650115967,0.07751274108886719,0.25514674186706543,2.6941299438476562e-05,0.000102996826171875,0.1979522705078125,0.0,0.45309901237487793,1.2603232860565186
system,update,2,0,0,2,1,1,3,0.00013446807861328125,0.5849545001983643,0.4963696002960205,0.2570836544036865,2.6941299438476562e-05,9.918212890625e-05,0.1932973861694336,0.0,0.4503810405731201,1.531965732574463
system,update,2,0,0,2,1,1,3,0.0001289844512939453,0.7588319778442383,0.07898879051208496,0.25534915924072266,2.6941299438476562e-05,0.00010704994201660156,0.19463825225830078,0.0,0.44998741149902344,1.2880711555480957
system,update,2,0,0,2,1,1,3,0.00014591217041015625,0.7016580104827881,0.07223844528198242,0.22238373756408691,2.7179718017578125e-05,0.00011157989501953125,0.1747117042541504,0.0,0.3970954418182373,1.171276569366455
system,update,2,0,0,2,1,1,3,0.00014495849609375,0.5741443634033203,0.4386730194091797,0.19671416282653809,3.790855407714844e-05,0.00010800361633300781,0.1759929656982422,0.0,0.3727071285247803,1.3858153820037842
sensor_1,update,2,2,2,2,1,2,6,0.0002608299255371094,0.2576303482055664,0.02940678596496582,0.3746309280395508,9.417533874511719e-05,0.00020837783813476562,0.3644876480102539,0.0,0.7391185760498047,1.026719093322754
sensor_1,update,2,2,2,2,1,2,6,0.00040984153747558594,0.9657444953918457,0.0960693359375,0.35697126388549805,0.0001304149627685547,0.00022268295288085938,0.3555257320404053,0.0,0.7124969959259033,1.775073766708374
sensor_1,update,2,2,2,2,1,2,6,0.0004291534423828125,0.5771360397338867,0.05827832221984863,0.36233019828796387,8.654594421386719e-05,0.0002090930938720703,0.374570369720459,0.0,0.7369005680084229,1.373039722442627
