node,operation,nlistener,out_local_msgs,in_local_msgs,out_remote_msgs,in_remote_msgs,inf_constraints,gen_instructions,setup_time,get_msg_time,sending_time,bhv_inf_time,constraint_inf_time,msg_inf_time,planning_time,latency,solving_time,total_time
sensor_0,deploy,5,0,0,0,0,2,2,0.0005259513854980469,0.0001595020294189453,9.5367431640625e-07,0,0,0,0.46546244621276855,0.0,0.46546244621276855,0.46614885330200195
sensor_0,deploy,5,0,0,0,0,2,2,0.0004999637603759766,0.0001533031463623047,9.5367431640625e-07,0,0,0,0.4669063091278076,0.0,0.4669063091278076,0.4675605297088623
sensor_0,deploy,5,0,0,0,0,2,2,0.00037217140197753906,0.0001595020294189453,9.5367431640625e-07,0,0,0,0.4555528163909912,0.0,0.4555528163909912,0.4560854434967041
sensor_0,deploy,5,0,0,0,0,2,2,0.0003287792205810547,0.00015592575073242188,9.5367431640625e-07,0,0,0,0.43896007537841797,0.0,0.43896007537841797,0.43944573402404785
sensor_0,deploy,5,0,0,0,0,2,2,0.0003654956817626953,0.00015473365783691406,1.1920928955078125e-06,0,0,0,0.45002245903015137,0.0,0.45002245903015137,0.4505438804626465
sensor_0,deploy,5,0,0,0,0,2,2,0.00044989585876464844,0.00010657310485839844,4.76837158203125e-07,0,0,0,0.44869089126586914,0.0,0.44869089126586914,0.4492478370666504
sensor_0,deploy,5,0,0,0,0,2,2,0.0003790855407714844,0.00015354156494140625,7.152557373046875e-07,0,0,0,0.4025905132293701,0.0,0.4025905132293701,0.4031238555908203
sensor_0,deploy,5,0,0,0,0,2,2,0.0005087852478027344,0.00010323524475097656,7.152557373046875e-07,0,0,0,0.37822580337524414,0.0,0.37822580337524414,0.37883853912353516
sensor_0,deploy,5,0,0,0,0,2,2,0.0003635883331298828,0.00015664100646972656,7.152557373046875e-07,0,0,0,0.37502145767211914,0.0,0.37502145767211914,0.37554240226745605
system,deploy,5,0,0,0,0,1,1,0.0002655982971191406,3.504753112792969e-05,7.152557373046875e-07,0,0,0,0.5039269924163818,0.0,0.5039269924163818,0.5042283535003662
system,deploy,5,0,0,0,0,1,1,0.00019598007202148438,2.9325485229492188e-05,7.152557373046875e-07,0,0,0,0.29839348793029785,0.0,0.29839348793029785,0.29861950874328613
system,deploy,5,0,0,0,0,1,1,0.0001430511474609375,1.9311904907226562e-05,4.76837158203125e-07,0,0,0,0.25733399391174316,0.0,0.25733399391174316,0.25749683380126953
system,deploy,5,0,0,0,0,1,1,0.00022339820861816406,1.9550323486328125e-05,4.76837158203125e-07,0,0,0,0.26061201095581055,0.0,0.26061201095581055,0.26085543632507324
system,deploy,5,0,0,0,0,1,1,0.00028824806213378906,4.100799560546875e-05,9.5367431640625e-07,0,0,0,0.2519416809082031,0.0,0.2519416809082031,0.2522718906402588
system,deploy,5,0,0,0,0,1,1,0.00013709068298339844,2.0265579223632812e-05,4.76837158203125e-07,0,0,0,0.2525825500488281,0.0,0.2525825500488281,0.25274038314819336
system,deploy,5,0,0,0,0,1,1,0.0001399517059326172,1.9550323486328125e-05,4.76837158203125e-07,0,0,0,0.25588464736938477,0.0,0.25588464736938477,0.2560446262359619
system,deploy,5,0,0,0,0,1,1,0.0002777576446533203,2.0265579223632812e-05,4.76837158203125e-07,0,0,0,0.256087064743042,0.0,0.256087064743042,0.25638556480407715
system,deploy,5,0,0,0,0,1,1,0.00018310546875,1.8835067749023438e-05,4.76837158203125e-07,0,0,0,0.25222229957580566,0.0,0.25222229957580566,0.2524247169494629
system,deploy,5,0,0,0,0,1,1,0.00013184547424316406,1.9311904907226562e-05,4.76837158203125e-07,0,0,0,0.22211265563964844,0.0,0.22211265563964844,0.22226428985595703
sensor_1,deploy,5,0,0,0,0,2,2,0.0005319118499755859,0.0001544952392578125,7.152557373046875e-07,0,0,0,0.6504650115966797,0.0,0.6504650115966797,0.6511521339416504
sensor_1,deploy,5,0,0,0,0,2,2,0.000640869140625,4.744529724121094e-05,7.152557373046875e-07,0,0,0,0.45235657691955566,0.0,0.45235657691955566,0.4530456066131592
sensor_1,deploy,5,0,0,0,0,2,2,0.0003001689910888672,0.00016379356384277344,7.152557373046875e-07,0,0,0,0.4549696445465088,0.0,0.4549696445465088,0.45543432235717773
sensor_1,deploy,5,0,0,0,0,2,2,0.0002956390380859375,0.00010824203491210938,9.5367431640625e-07,0,0,0,0.4466416835784912,0.0,0.4466416835784912,0.44704651832580566
sensor_1,deploy,5,0,0,0,0,2,2,0.0003955364227294922,0.0001506805419921875,7.152557373046875e-07,0,0,0,0.4536106586456299,0.0,0.4536106586456299,0.45415759086608887
sensor_1,deploy,5,0,0,0,0,2,2,0.0002951622009277344,0.00013327598571777344,7.152557373046875e-07,0,0,0,0.45388007164001465,0.0,0.45388007164001465,0.45430922508239746
sensor_1,deploy,5,0,0,0,0,2,2,0.00038933753967285156,0.00015473365783691406,7.152557373046875e-07,0,0,0,0.463637113571167,0.0,0.463637113571167,0.46418190002441406
sensor_1,deploy,5,0,0,0,0,2,2,0.00040650367736816406,0.00015974044799804688,4.76837158203125e-07,0,0,0,0.4538919925689697,0.0,0.4538919925689697,0.45445871353149414
sensor_1,deploy,5,0,0,0,0,2,2,0.0002918243408203125,0.00010561943054199219,7.152557373046875e-07,0,0,0,0.463179349899292,0.0,0.463179349899292,0.4635775089263916
sensor_1,deploy,5,0,0,0,0,2,2,0.00029206275939941406,0.0001277923583984375,9.5367431640625e-07,0,0,0,0.3997337818145752,0.0,0.3997337818145752,0.40015459060668945
sensor_2,deploy,5,0,0,0,0,2,2,0.0005087852478027344,0.00013971328735351562,4.76837158203125e-07,0,0,0,0.6406326293945312,0.0,0.6406326293945312,0.6412816047668457
sensor_2,deploy,5,0,0,0,0,2,2,0.0003495216369628906,0.00011324882507324219,7.152557373046875e-07,0,0,0,0.45299458503723145,0.0,0.45299458503723145,0.4534580707550049
sensor_2,deploy,5,0,0,0,0,2,2,0.00030517578125,0.0001304149627685547,7.152557373046875e-07,0,0,0,0.4625554084777832,0.0,0.4625554084777832,0.46299171447753906
sensor_2,deploy,5,0,0,0,0,2,2,0.0004229545593261719,0.00015425682067871094,9.5367431640625e-07,0,0,0,0.44166135787963867,0.0,0.44166135787963867,0.44223952293395996
sensor_2,deploy,5,0,0,0,0,2,2,0.0003287792205810547,0.00012993812561035156,9.5367431640625e-07,0,0,0,0.44960546493530273,0.0,0.44960546493530273,0.45006513595581055
sensor_2,deploy,5,0,0,0,0,2,2,0.00032901763916015625,0.00011539459228515625,7.152557373046875e-07,0,0,0,0.47948122024536133,0.0,0.47948122024536133,0.47992634773254395
sensor_2,deploy,5,0,0,0,0,2,2,0.00024437904357910156,0.00012302398681640625,7.152557373046875e-07,0,0,0,0.43828320503234863,0.0,0.43828320503234863,0.43865132331848145
sensor_2,deploy,5,0,0,0,0,2,2,0.0003101825714111328,0.00010371208190917969,7.152557373046875e-07,0,0,0,0.459012508392334,0.0,0.459012508392334,0.4594271183013916
sensor_2,deploy,5,0,0,0,0,2,2,0.00040793418884277344,8.96453857421875e-05,4.76837158203125e-07,0,0,0,0.4436154365539551,0.0,0.4436154365539551,0.44411349296569824
sensor_2,deploy,5,0,0,0,0,2,2,0.00036025047302246094,0.00014257431030273438,7.152557373046875e-07,0,0,0,0.44908690452575684,0.0,0.44908690452575684,0.44959044456481934
sensor_3,deploy,5,0,0,0,0,2,2,0.0003192424774169922,0.0001125335693359375,9.5367431640625e-07,0,0,0,0.6682519912719727,0.0,0.6682519912719727,0.668684720993042
sensor_3,deploy,5,0,0,0,0,2,2,0.0002734661102294922,0.00010371208190917969,4.76837158203125e-07,0,0,0,0.45512866973876953,0.0,0.45512866973876953,0.4555063247680664
sensor_3,deploy,5,0,0,0,0,2,2,0.0005249977111816406,0.00015735626220703125,7.152557373046875e-07,0,0,0,0.4142298698425293,0.0,0.4142298698425293,0.4149129390716553
sensor_3,deploy,5,0,0,0,0,2,2,0.0003337860107421875,0.00016832351684570312,9.5367431640625e-07,0,0,0,0.3769690990447998,0.0,0.3769690990447998,0.3774721622467041
sensor_3,deploy,5,0,0,0,0,2,2,0.0004267692565917969,0.00015926361083984375,7.152557373046875e-07,0,0,0,0.38071632385253906,0.0,0.38071632385253906,0.381303071975708
sensor_3,deploy,5,0,0,0,0,2,2,0.0003459453582763672,0.00017547607421875,7.152557373046875e-07,0,0,0,0.36522936820983887,0.0,0.36522936820983887,0.3657515048980713
sensor_3,deploy,5,0,0,0,0,2,2,0.00044655799865722656,0.00011444091796875,9.5367431640625e-07,0,0,0,0.3855156898498535,0.0,0.3855156898498535,0.3860776424407959
sensor_3,deploy,5,0,0,0,0,2,2,0.0003311634063720703,0.00015878677368164062,7.152557373046875e-07,0,0,0,0.3765451908111572,0.0,0.3765451908111572,0.37703585624694824
sensor_3,deploy,5,0,0,0,0,2,2,0.0005476474761962891,0.00018739700317382812,9.5367431640625e-07,0,0,0,0.3757212162017822,0.0,0.3757212162017822,0.37645721435546875
sensor_3,deploy,5,0,0,0,0,2,2,0.0003027915954589844,0.0001270771026611328,7.152557373046875e-07,0,0,0,0.45949530601501465,0.0,0.45949530601501465,0.45992588996887207
sensor_4,deploy,5,0,0,0,0,2,2,0.00037288665771484375,0.00017642974853515625,9.5367431640625e-07,0,0,0,0.6032934188842773,0.0,0.6032934188842773,0.6038436889648438
sensor_4,deploy,5,0,0,0,0,2,2,0.00029349327087402344,0.00010538101196289062,7.152557373046875e-07,0,0,0,0.3795957565307617,0.0,0.3795957565307617,0.37999534606933594
sensor_4,deploy,5,0,0,0,0,2,2,0.00024962425231933594,0.00010228157043457031,7.152557373046875e-07,0,0,0,0.40083837509155273,0.0,0.40083837509155273,0.40119099617004395
sensor_4,deploy,5,0,0,0,0,2,2,0.0004425048828125,0.000102996826171875,7.152557373046875e-07,0,0,0,0.3741292953491211,0.0,0.3741292953491211,0.3746755123138428
sensor_4,deploy,5,0,0,0,0,2,2,0.00028586387634277344,0.00010156631469726562,7.152557373046875e-07,0,0,0,0.3711433410644531,0.0,0.3711433410644531,0.37153148651123047
sensor_4,deploy,5,0,0,0,0,2,2,0.00035262107849121094,0.00011539459228515625,7.152557373046875e-07,0,0,0,0.3707871437072754,0.0,0.3707871437072754,0.37125587463378906
sensor_4,deploy,5,0,0,0,0,2,2,0.00042128562927246094,0.0001068115234375,9.5367431640625e-07,0,0,0,0.37395715713500977,0.0,0.37395715713500977,0.37448620796203613
sensor_4,deploy,5,0,0,0,0,2,2,0.0005168914794921875,0.0001220703125,9.5367431640625e-07,0,0,0,0.43746471405029297,0.0,0.43746471405029297,0.43810462951660156
sensor_4,deploy,5,0,0,0,0,2,2,0.0004107952117919922,0.0001049041748046875,1.1920928955078125e-06,0,0,0,0.44524121284484863,0.0,0.44524121284484863,0.4457581043243408
sensor_4,deploy,5,0,0,0,0,2,2,0.00032258033752441406,0.0001595020294189453,7.152557373046875e-07,0,0,0,0.4566936492919922,0.0,0.4566936492919922,0.45717644691467285
