node,operation,nworker,out_local_msgs,in_local_msgs,out_remote_msgs,in_remote_msgs,inf_constraints,gen_instructions,setup_time,get_msg_time,sending_time,bhv_inf_time,constraint_inf_time,msg_inf_time,planning_time,latency,solving_time,total_time
neutron_0,update,2,0,0,0,2,1,4,0.000211715698242187,0.526527404785156,0.0760650634765625,0.559346914291382,7.89165496826172E-05,0.000234603881835937,0.211358785629272,0,0.770705699920654,1.37382340431213
neutron_0,update,2,0,0,0,2,1,4,0.00020599365234375,0.757526159286499,0.081362247467041,0.443905353546143,0.000163793563842773,0.00021815299987793,0.202192306518555,0,0.646097660064697,1.4855740070343
neutron_0,update,2,0,0,0,2,1,4,0.000334262847900391,0.894431591033936,0.0880067348480225,0.446304321289063,0.000139474868774414,0.00023341178894043,0.197192668914795,0,0.643496990203857,1.62664246559143
neutron_0,update,2,0,0,0,2,1,4,0.000330686569213867,0.974071025848389,0.097804069519043,0.461688280105591,7.91549682617187E-05,0.000199556350708008,0.202950477600098,0,0.664638757705689,1.7371232509613
neutron_0,update,2,0,0,0,2,1,4,0.000234127044677734,0.58260178565979,0.0559043884277344,0.448881149291992,8.32080841064453E-05,0.000216484069824219,0.208404779434204,0,0.657285928726196,1.29632592201233
neutron_0,update,2,0,0,0,2,1,4,0.000203847885131836,0.781204462051392,0.0769057273864746,0.446782350540161,0.000130176544189453,0.000226974487304687,0.2028648853302,0,0.649647235870361,1.50831842422485
neutron_0,update,2,0,0,0,2,1,4,0.00020599365234375,0.817779064178467,0.0926887989044189,0.461246252059937,0.000143051147460938,0.000239133834838867,0.202882528305054,0,0.66412878036499,1.57518482208252
neutron_0,update,2,0,0,0,2,1,4,0.000343799591064453,0.454278707504272,0.0577113628387451,0.595450162887573,8.13007354736328E-05,0.000217199325561523,0.202608108520508,0,0.798058271408081,1.3106906414032
nova_0,update,2,0,0,0,2,1,5,0.000259637832641602,3.79925584793091,0.350625514984131,0.617906332015991,0.000350475311279297,0.000247001647949219,0.221476554870605,0,0.839382886886597,4.99012136459351
nova_0,update,2,0,0,0,2,1,5,0.00030207633972168,1.6926212310791,0.180408477783203,0.4376540184021,0.000349760055541992,0.000254154205322266,0.205022811889648,0,0.642676830291748,2.51661252975464
nova_0,update,2,0,0,0,2,1,5,0.000223636627197266,1.03594946861267,0.110939741134644,0.431152105331421,8.72611999511719E-05,0.000243902206420898,0.21050500869751,0,0.641657114028931,1.78910112380981
nova_0,update,2,0,0,0,2,1,5,0.000295639038085937,0.694159746170044,0.067061185836792,0.483377456665039,0.000319719314575195,0.000256061553955078,0.230009794235229,0,0.713387250900269,1.47547960281372
nova_0,update,2,0,0,0,2,1,5,0.000329732894897461,0.86571741104126,0.0869543552398682,0.48600172996521,0.000310897827148437,0.000259160995483398,0.221628665924072,0,0.707630395889282,1.66120195388794
nova_0,update,2,0,0,0,2,1,5,0.000400781631469727,0.933117151260376,0.102973937988281,0.501198768615723,8.67843627929688E-05,0.000214815139770508,0.230863809585571,0,0.732062578201294,1.76885604858398
nova_0,update,2,0,0,0,2,1,5,0.000270605087280273,0.460023403167725,0.0463500022888184,0.483931064605713,8.41617584228516E-05,0.00019526481628418,0.225198268890381,0,0.709129333496094,1.21605277061462
nova_0,update,2,0,0,0,2,1,5,0.000436782836914063,0.613562107086182,0.0637340545654297,0.598626613616943,0.000136613845825195,0.000217437744140625,0.228879451751709,0,0.827506065368652,1.50559306144714
nova_0,update,2,0,0,0,2,1,5,0.000238180160522461,0.676417112350464,0.0716457366943359,0.610840320587158,8.03470611572266E-05,0.000187158584594727,0.227517604827881,0,0.838357925415039,1.58692646026611
nova_0,update,2,0,0,0,2,1,5,0.000252723693847656,0.356093168258667,0.0579121112823486,0.616297483444214,8.79764556884766E-05,0.000219106674194336,0.22482442855835,0,0.841121912002564,1.25568699836731
worker_1,update,2,3,3,5,1,9,11,0.000756025314331055,4.17156291007996,0.68428111076355,0.816202163696289,0.000179529190063477,0.000344991683959961,1.69098091125488,0,2.50718307495117,7.36430764198303
worker_1,update,2,3,3,5,1,9,11,0.00105071067810059,1.94582962989807,0.335259914398193,0.673807382583618,0.000184297561645508,0.000358819961547852,1.68853974342346,0,2.36234712600708,4.64503049850464
worker_1,update,2,3,3,5,1,9,11,0.000879764556884766,0.303578853607178,0.832105875015259,0.906960964202881,0.000188827514648438,0.000461339950561523,1.77036714553833,0,2.67732810974121,3.81454277038574
worker_1,update,2,3,3,5,1,9,11,0.00090479850769043,0.49529242515564,0.123834133148193,0.850543975830078,0.000167608261108398,0.000471591949462891,1.67118620872498,0,2.52173018455505,3.14240074157715
worker_1,update,2,3,3,5,1,9,11,0.000868082046508789,0.426288843154907,0.664882183074951,0.659498929977417,0.000138282775878906,0.000356435775756836,1.6433584690094,0,2.30285739898682,3.39539122581482
worker_1,update,2,3,3,5,1,9,11,0.000982046127319336,0.211088418960571,1.0743260383606,0.719701766967773,0.000145435333251953,0.000372171401977539,1.75788331031799,0,2.47758507728577,3.76449918746948
worker_1,update,2,3,3,5,1,9,11,0.00108599662780762,0.238187313079834,0.232845306396484,0.704071283340454,0.000160694122314453,0.000392913818359375,1.72131299972534,0,2.4253842830658,2.8980565071106
worker_1,update,2,3,3,5,1,9,11,0.000719070434570313,0.253476142883301,0.399197101593018,0.98073673248291,0.000169515609741211,0.000448465347290039,1.67227458953857,0,2.65301132202148,3.3070216178894
worker_1,update,2,3,3,5,1,9,11,0.000831365585327148,0.166282653808594,0.548131942749023,0.982332468032837,0.000166893005371094,0.00046539306640625,1.68626546859741,0,2.66859793663025,3.38447618484497
worker_1,update,2,3,3,5,1,9,11,0.000860691070556641,0.517647266387939,0.508189678192139,0.975050210952759,0.000176191329956055,0.000505208969116211,1.75311064720154,0,2.7281608581543,3.755539894104
neutron_1,update,2,0,0,0,2,1,4,0.000196218490600586,3.71550512313843,0.346341133117676,0.607167482376099,0.000138759613037109,0.000197887420654297,0.210954427719116,0,0.818121910095215,4.88050103187561
neutron_1,update,2,0,0,0,2,1,4,0.000341176986694336,1.64044141769409,0.164195775985718,0.457704544067383,0.000141620635986328,0.000199556350708008,0.203310251235962,0,0.661014795303345,2.46633434295654
neutron_1,update,2,0,0,0,2,1,4,0.000290155410766602,0.615470170974731,0.0619850158691406,0.499265432357788,7.55786895751953E-05,0.000212669372558594,0.211746454238892,0,0.71101188659668,1.38904547691345
neutron_1,update,2,0,0,0,2,1,4,0.000337839126586914,0.571556568145752,0.0582866668701172,0.459202289581299,0.000100612640380859,0.000257968902587891,0.202511310577393,0,0.661713600158691,1.29225325584412
neutron_1,update,2,0,0,0,2,1,4,0.000303268432617187,1.29045653343201,0.118543386459351,0.448607921600342,0.000131845474243164,0.000257253646850586,0.203568458557129,0,0.652176380157471,2.06186866760254
neutron_1,update,2,0,0,0,2,1,4,0.000301122665405273,1.38523530960083,0.130398273468018,0.493998289108276,0.000351428985595703,0.00027012825012207,0.203565359115601,0,0.697563648223877,2.21411991119385
