node,operation,nworker,out_local_msgs,in_local_msgs,out_remote_msgs,in_remote_msgs,inf_constraints,gen_instructions,setup_time,get_msg_time,sending_time,bhv_inf_time,constraint_inf_time,msg_inf_time,planning_time,latency,solving_time,total_time
worker_2,deploy,10,0,0,0,0,9,9,0.000945806503295898,7.20024108886719E-05,2.14576721191406E-06,0,0,0,2.05043816566467,0,2.05043816566467,2.05145812034607
worker_2,deploy,10,0,0,0,0,9,9,0.00110697746276855,9.72747802734375E-05,2.86102294921875E-06,0,0,0,1.82393741607666,0,1.82393741607666,1.82514452934265
worker_2,deploy,10,0,0,0,0,9,9,0.000849485397338867,7.31945037841797E-05,1.66893005371094E-06,0,0,0,1.96446251869202,0,1.96446251869202,1.96538686752319
worker_2,deploy,10,0,0,0,0,9,9,0.000920772552490234,7.36713409423828E-05,2.14576721191406E-06,0,0,0,1.79675197601318,0,1.79675197601318,1.79774856567383
worker_2,deploy,10,0,0,0,0,9,9,0.000871896743774414,7.15255737304687E-05,1.9073486328125E-06,0,0,0,2.02761793136597,0,2.02761793136597,2.0285632610321
worker_2,deploy,10,0,0,0,0,9,9,0.000956296920776367,9.13143157958984E-05,2.14576721191406E-06,0,0,0,2.11596298217773,0,2.11596298217773,2.11701273918152
worker_2,deploy,10,0,0,0,0,9,9,0.000887632369995117,7.15255737304687E-05,1.66893005371094E-06,0,0,0,1.84465146064758,0,1.84465146064758,1.84561228752136
worker_2,deploy,10,0,0,0,0,9,9,0.000771999359130859,6.55651092529297E-05,1.43051147460938E-06,0,0,0,1.91449236869812,0,1.91449236869812,1.91533136367798
worker_2,deploy,10,0,0,0,0,9,9,0.000892400741577148,7.12871551513672E-05,1.43051147460938E-06,0,0,0,1.95618438720703,0,1.95618438720703,1.95714950561523
worker_2,deploy,10,0,0,0,0,9,9,0.0010988712310791,7.29560852050781E-05,2.14576721191406E-06,0,0,0,2.00890707969666,0,2.00890707969666,2.01008105278015
neutron_2,deploy,10,0,0,0,0,1,1,0.000276565551757812,4.50611114501953E-05,7.15255737304688E-07,0,0,0,0.604203224182129,0,0.604203224182129,0.604525566101074
neutron_2,deploy,10,0,0,0,0,1,1,0.00035858154296875,3.36170196533203E-05,7.15255737304688E-07,0,0,0,0.451523065567017,0,0.451523065567017,0.451915979385376
neutron_2,deploy,10,0,0,0,0,1,1,0.000348091125488281,3.38554382324219E-05,4.76837158203125E-07,0,0,0,0.457277774810791,0,0.457277774810791,0.45766019821167
neutron_2,deploy,10,0,0,0,0,1,1,0.000258207321166992,2.95639038085937E-05,7.15255737304688E-07,0,0,0,0.49428391456604,0,0.49428391456604,0.494572401046753
neutron_2,deploy,10,0,0,0,0,1,1,0.000218868255615234,3.00407409667969E-05,4.76837158203125E-07,0,0,0,0.465249300003052,0,0.465249300003052,0.465498685836792
neutron_2,deploy,10,0,0,0,0,1,1,0.000320672988891602,3.07559967041016E-05,7.15255737304688E-07,0,0,0,0.499133825302124,0,0.499133825302124,0.499485969543457
neutron_2,deploy,10,0,0,0,0,1,1,0.000303268432617187,2.90870666503906E-05,7.15255737304688E-07,0,0,0,0.458360195159912,0,0.458360195159912,0.458693265914917
neutron_2,deploy,10,0,0,0,0,1,1,0.000365734100341797,3.29017639160156E-05,4.76837158203125E-07,0,0,0,0.400900602340698,0,0.400900602340698,0.401299715042114
neutron_2,deploy,10,0,0,0,0,1,1,0.000206947326660156,2.93254852294922E-05,4.76837158203125E-07,0,0,0,0.415909290313721,0,0.415909290313721,0.416146039962769
neutron_2,deploy,10,0,0,0,0,1,1,0.000338315963745117,3.91006469726562E-05,9.5367431640625E-07,0,0,0,0.480759143829346,0,0.480759143829346,0.48113751411438
worker_3,deploy,10,0,0,0,0,9,9,0.00096440315246582,7.15255737304687E-05,1.9073486328125E-06,0,0,0,2.02223110198975,0,2.02223110198975,2.02326893806458
worker_3,deploy,10,0,0,0,0,9,9,0.00100898742675781,7.77244567871094E-05,3.09944152832031E-06,0,0,0,1.93947052955627,0,1.93947052955627,1.94056034088135
worker_3,deploy,10,0,0,0,0,9,9,0.000867366790771484,7.10487365722656E-05,1.66893005371094E-06,0,0,0,1.9959876537323,0,1.9959876537323,1.9969277381897
worker_3,deploy,10,0,0,0,0,9,9,0.000909566879272461,6.89029693603516E-05,2.62260437011719E-06,0,0,0,1.82723593711853,0,1.82723593711853,1.82821702957153
worker_3,deploy,10,0,0,0,0,9,9,0.00104308128356934,7.51018524169922E-05,2.14576721191406E-06,0,0,0,2.02584266662598,0,2.02584266662598,2.02696299552917
worker_3,deploy,10,0,0,0,0,9,9,0.000967979431152344,7.86781311035156E-05,1.9073486328125E-06,0,0,0,2.06558108329773,0,2.06558108329773,2.06662964820862
worker_3,deploy,10,0,0,0,0,9,9,0.000860214233398438,7.08103179931641E-05,1.9073486328125E-06,0,0,0,1.99236655235291,0,1.99236655235291,1.99329948425293
worker_3,deploy,10,0,0,0,0,9,9,0.00105977058410645,7.65323638916016E-05,2.62260437011719E-06,0,0,0,1.98989605903626,0,1.98989605903626,1.99103498458862
worker_3,deploy,10,0,0,0,0,9,9,0.000851869583129883,7.20024108886719E-05,1.9073486328125E-06,0,0,0,1.95766448974609,0,1.95766448974609,1.95859026908875
worker_3,deploy,10,0,0,0,0,9,9,0.000969648361206055,7.53402709960937E-05,2.14576721191406E-06,0,0,0,1.95211458206177,0,1.95211458206177,1.95316171646118
neutron_3,deploy,10,0,0,0,0,1,1,0.00040888786315918,4.07695770263672E-05,7.15255737304688E-07,0,0,0,0.483824491500855,0,0.483824491500855,0.484274864196777
neutron_3,deploy,10,0,0,0,0,1,1,0.000300168991088867,3.91006469726562E-05,4.76837158203125E-07,0,0,0,0.438500642776489,0,0.438500642776489,0.438840389251709
neutron_3,deploy,10,0,0,0,0,1,1,0.000253438949584961,3.57627868652344E-05,7.15255737304688E-07,0,0,0,0.463465452194214,0,0.463465452194214,0.463755369186401
neutron_3,deploy,10,0,0,0,0,1,1,0.000220537185668945,3.14712524414062E-05,9.5367431640625E-07,0,0,0,0.516671180725098,0,0.516671180725098,0.516924142837524
neutron_3,deploy,10,0,0,0,0,1,1,0.000314712524414062,3.24249267578125E-05,4.76837158203125E-07,0,0,0,0.514325141906738,0,0.514325141906738,0.514672756195068
neutron_3,deploy,10,0,0,0,0,1,1,0.000355243682861328,5.24520874023438E-05,4.76837158203125E-07,0,0,0,0.513250827789307,0,0.513250827789307,0.513659000396729
neutron_3,deploy,10,0,0,0,0,1,1,0.000215053558349609,3.09944152832031E-05,9.5367431640625E-07,0,0,0,0.438399076461792,0,0.438399076461792,0.438646078109741
neutron_3,deploy,10,0,0,0,0,1,1,0.000361919403076172,2.93254852294922E-05,7.15255737304688E-07,0,0,0,0.444597482681274,0,0.444597482681274,0.444989442825317
neutron_3,deploy,10,0,0,0,0,1,1,0.000304698944091797,3.02791595458984E-05,4.76837158203125E-07,0,0,0,0.478686809539795,0,0.478686809539795,0.479022264480591
neutron_3,deploy,10,0,0,0,0,1,1,0.000339031219482422,5.50746917724609E-05,7.15255737304688E-07,0,0,0,0.486116409301758,0,0.486116409301758,0.48651123046875
nova_3,deploy,10,0,0,0,0,1,1,0.000231504440307617,3.29017639160156E-05,4.76837158203125E-07,0,0,0,0.563924312591553,0,0.563924312591553,0.564189195632935
nova_3,deploy,10,0,0,0,0,1,1,0.000280141830444336,4.26769256591797E-05,7.15255737304688E-07,0,0,0,0.518075942993164,0,0.518075942993164,0.518399477005005
nova_3,deploy,10,0,0,0,0,1,1,0.000260591506958008,2.95639038085937E-05,4.76837158203125E-07,0,0,0,0.470910310745239,0,0.470910310745239,0.471200942993164
nova_3,deploy,10,0,0,0,0,1,1,0.000330209732055664,4.14848327636719E-05,2.38418579101562E-07,0,0,0,0.429746389389038,0,0.429746389389038,0.430118322372437
nova_3,deploy,10,0,0,0,0,1,1,0.000242948532104492,3.21865081787109E-05,4.76837158203125E-07,0,0,0,0.487453699111939,0,0.487453699111939,0.48772931098938
nova_3,deploy,10,0,0,0,0,1,1,0.000421524047851563,2.88486480712891E-05,2.38418579101562E-07,0,0,0,0.493395566940308,0,0.493395566940308,0.49384617805481
nova_3,deploy,10,0,0,0,0,1,1,0.000402450561523438,4.17232513427734E-05,4.76837158203125E-07,0,0,0,0.549909830093384,0,0.549909830093384,0.550354480743408
nova_3,deploy,10,0,0,0,0,1,1,0.000424385070800781,4.05311584472656E-05,4.76837158203125E-07,0,0,0,0.514394044876099,0,0.514394044876099,0.514859437942505
nova_3,deploy,10,0,0,0,0,1,1,0.000281810760498047,4.10079956054688E-05,4.76837158203125E-07,0,0,0,0.485811710357666,0,0.485811710357666,0.486135005950928
nova_3,deploy,10,0,0,0,0,1,1,0.000450611114501953,4.17232513427734E-05,4.76837158203125E-07,0,0,0,0.503942251205444,0,0.503942251205444,0.504435062408447
worker_4,deploy,10,0,0,0,0,9,9,0.000983715057373047,7.65323638916016E-05,2.14576721191406E-06,0,0,0,2.07502174377441,0,2.07502174377441,2.07608413696289
worker_4,deploy,10,0,0,0,0,9,9,0.000965356826782227,8.65459442138672E-05,2.38418579101562E-06,0,0,0,1.96056151390076,0,1.96056151390076,1.96161580085754
worker_4,deploy,10,0,0,0,0,9,9,0.000960111618041992,7.00950622558594E-05,2.62260437011719E-06,0,0,0,2.0061662197113,0,2.0061662197113,2.00719904899597
worker_4,deploy,10,0,0,0,0,9,9,0.000918388366699219,7.96318054199219E-05,2.62260437011719E-06,0,0,0,1.99701714515686,0,1.99701714515686,1.99801778793335
worker_4,deploy,10,0,0,0,0,9,9,0.000946521759033203,8.91685485839844E-05,2.62260437011719E-06,0,0,0,1.98865675926209,0,1.98865675926209,1.98969507217407
worker_4,deploy,10,0,0,0,0,9,9,0.000841379165649414,6.93798065185547E-05,2.14576721191406E-06,0,0,0,2.04771113395691,0,2.04771113395691,2.04862403869629
worker_4,deploy,10,0,0,0,0,9,9,0.000932693481445313,7.03334808349609E-05,1.66893005371094E-06,0,0,0,2.03558206558228,0,2.03558206558228,2.03658676147461
worker_4,deploy,10,0,0,0,0,9,9,0.000896215438842773,7.12871551513672E-05,2.14576721191406E-06,0,0,0,1.96082329750061,0,1.96082329750061,1.96179294586182
worker_4,deploy,10,0,0,0,0,9,9,0.000916957855224609,0.0000762939453125,2.14576721191406E-06,0,0,0,1.97627139091492,0,1.97627139091492,1.97726678848267
worker_4,deploy,10,0,0,0,0,9,9,0.000830888748168945,6.98566436767578E-05,1.9073486328125E-06,0,0,0,1.98227596282959,0,1.98227596282959,1.98317861557007
neutron_4,deploy,10,0,0,0,0,1,1,0.000334739685058594,2.93254852294922E-05,7.15255737304688E-07,0,0,0,0.504105091094971,0,0.504105091094971,0.504469871520996
neutron_4,deploy,10,0,0,0,0,1,1,0.000289440155029297,4.10079956054688E-05,9.5367431640625E-07,0,0,0,0.484399080276489,0,0.484399080276489,0.48473048210144
neutron_4,deploy,10,0,0,0,0,1,1,0.000211000442504883,0.000030517578125,4.76837158203125E-07,0,0,0,0.423906087875366,0,0.423906087875366,0.424148082733154
neutron_4,deploy,10,0,0,0,0,1,1,0.000158071517944336,2.21729278564453E-05,9.5367431640625E-07,0,0,0,0.443692445755005,0,0.443692445755005,0.443873643875122
neutron_4,deploy,10,0,0,0,0,1,1,0.000320196151733398,3.14712524414062E-05,9.5367431640625E-07,0,0,0,0.513732671737671,0,0.513732671737671,0.514085292816162
neutron_4,deploy,10,0,0,0,0,1,1,0.000354528427124023,4.86373901367188E-05,9.5367431640625E-07,0,0,0,0.469181776046753,0,0.469181776046753,0.46958589553833
neutron_4,deploy,10,0,0,0,0,1,1,0.000335931777954102,4.02927398681641E-05,7.15255737304688E-07,0,0,0,0.562212705612183,0,0.562212705612183,0.562589645385742
neutron_4,deploy,10,0,0,0,0,1,1,0.000322818756103516,3.00407409667969E-05,4.76837158203125E-07,0,0,0,0.512213945388794,0,0.512213945388794,0.512567281723022
neutron_4,deploy,10,0,0,0,0,1,1,0.000259160995483398,3.21865081787109E-05,4.76837158203125E-07,0,0,0,0.501841545104981,0,0.501841545104981,0.502133369445801
neutron_4,deploy,10,0,0,0,0,1,1,0.000217437744140625,3.33786010742187E-05,7.15255737304688E-07,0,0,0,0.508191823959351,0,0.508191823959351,0.508443355560303
nova_4,deploy,10,0,0,0,0,1,1,0.000299930572509766,3.79085540771484E-05,4.76837158203125E-07,0,0,0,0.497253656387329,0,0.497253656387329,0.497591972351074
nova_4,deploy,10,0,0,0,0,1,1,0.000314950942993164,4.79221343994141E-05,4.76837158203125E-07,0,0,0,0.396528959274292,0,0.396528959274292,0.396892309188843
nova_4,deploy,10,0,0,0,0,1,1,0.000339269638061523,4.9591064453125E-05,7.15255737304688E-07,0,0,0,0.499611854553223,0,0.499611854553223,0.500001430511475
nova_4,deploy,10,0,0,0,0,1,1,0.000286579132080078,4.07695770263672E-05,7.15255737304688E-07,0,0,0,0.498895645141602,0,0.498895645141602,0.499223709106445
nova_4,deploy,10,0,0,0,0,1,1,0.00029754638671875,3.93390655517578E-05,4.76837158203125E-07,0,0,0,0.478293657302856,0,0.478293657302856,0.478631019592285
nova_4,deploy,10,0,0,0,0,1,1,0.000207901000976562,3.12328338623047E-05,4.76837158203125E-07,0,0,0,0.518088340759277,0,0.518088340759277,0.518327951431274
nova_4,deploy,10,0,0,0,0,1,1,0.000353813171386719,3.76701354980469E-05,7.15255737304688E-07,0,0,0,0.49075722694397,0,0.49075722694397,0.491149425506592
nova_4,deploy,10,0,0,0,0,1,1,0.000269412994384766,3.79085540771484E-05,9.5367431640625E-07,0,0,0,0.421992063522339,0,0.421992063522339,0.422300338745117
nova_4,deploy,10,0,0,0,0,1,1,0.000327825546264648,4.64916229248047E-05,7.15255737304688E-07,0,0,0,0.54740834236145,0,0.54740834236145,0.547783374786377
nova_4,deploy,10,0,0,0,0,1,1,0.000307083129882812,4.05311584472656E-05,4.76837158203125E-07,0,0,0,0.442605018615723,0,0.442605018615723,0.442953109741211
worker_5,deploy,10,0,0,0,0,9,9,0.000812292098999023,6.15119934082031E-05,2.14576721191406E-06,0,0,0,2.04723882675171,0,2.04723882675171,2.04811477661133
worker_5,deploy,10,0,0,0,0,9,9,0.000946760177612305,7.08103179931641E-05,2.86102294921875E-06,0,0,0,1.9560809135437,0,1.9560809135437,1.95710134506226
worker_5,deploy,10,0,0,0,0,9,9,0.000860929489135742,7.10487365722656E-05,2.14576721191406E-06,0,0,0,1.94608020782471,0,1.94608020782471,1.94701433181763
worker_5,deploy,10,0,0,0,0,9,9,0.00113129615783691,7.89165496826172E-05,2.62260437011719E-06,0,0,0,1.98026299476624,0,1.98026299476624,1.98147583007813
worker_5,deploy,10,0,0,0,0,9,9,0.00111269950866699,8.46385955810547E-05,2.62260437011719E-06,0,0,0,2.03988194465637,0,2.03988194465637,2.04108190536499
worker_5,deploy,10,0,0,0,0,9,9,0.000831842422485352,6.31809234619141E-05,2.38418579101562E-06,0,0,0,2.00878548622131,0,2.00878548622131,2.00968289375305
worker_5,deploy,10,0,0,0,0,9,9,0.000856399536132813,7.08103179931641E-05,1.9073486328125E-06,0,0,0,2.08505344390869,0,2.08505344390869,2.08598256111145
worker_5,deploy,10,0,0,0,0,9,9,0.000837802886962891,7.15255737304687E-05,1.9073486328125E-06,0,0,0,1.94491529464722,0,1.94491529464722,1.94582653045654
