node,operation,nworker,out_local_msgs,in_local_msgs,out_remote_msgs,in_remote_msgs,inf_constraints,gen_instructions,setup_time,get_msg_time,sending_time,bhv_inf_time,constraint_inf_time,msg_inf_time,planning_time,latency,solving_time,total_time
master,update,10,0,0,10,0,8,3,0.000548839569091797,0.00113773345947266,0.266403436660767,1.82790732383728,0,0.000147819519042969,1.32143211364746,0,3.14933943748474,7.41757726669312
master,update,10,0,0,10,0,8,3,0.000517368316650391,0.000634908676147461,0.247146368026733,0.243452072143555,0,0.000144720077514648,1.19006705284119,0,1.43351912498474,5.18196249008179
master,update,10,0,0,10,0,8,3,0.000592470169067383,0.000816583633422852,0.263588666915894,0.276832103729248,0,0.000145912170410156,1.29104399681091,0,1.56787610054016,5.83301973342896
master,update,10,0,0,10,0,8,3,0.00051426887512207,0.000740289688110352,0.254676103591919,0.278818607330322,0,0.000144004821777344,1.33187389373779,0,1.61069250106812,5.36676716804504
master,update,10,0,0,10,0,8,3,0.000520467758178711,0.000705718994140625,0.248289108276367,0.271826028823853,0,0.000145196914672852,1.25336837768555,0,1.5251944065094,5.27485489845276
master,update,10,0,0,10,0,8,3,0.0005950927734375,0.0008697509765625,0.251550674438477,0.284455060958862,0,0.000138044357299805,1.29163146018982,0,1.57608652114868,5.82924008369446
master,update,10,0,0,10,0,8,3,0.000522851943969727,0.000905036926269531,0.257312297821045,0.2749924659729,0,0.000138044357299805,1.30345821380615,0,1.57845067977905,5.33732891082764
master,update,10,0,0,10,0,8,3,0.000583410263061523,0.0010991096496582,0.265084743499756,0.275487422943115,0,0.000134944915771484,1.29184985160828,0,1.56733727455139,5.83423948287964
master,update,10,0,0,10,0,8,3,0.000510454177856445,0.000898122787475586,0.249813556671143,0.264492511749268,0,0.000143527984619141,1.29019737243652,0,1.55468988418579,5.30605554580689
master,update,10,0,0,10,0,8,3,0.000716447830200195,0.000922918319702148,0.26057243347168,0.258945941925049,0,0.000168800354003906,1.25322961807251,0,1.51217555999756,5.27455615997314
worker_0,update,10,3,3,5,1,9,11,0.000860452651977539,0.00129127502441406,0.0131018161773682,1.1213915348053,0.000169754028320313,0.000442266464233398,1.69485116004944,0,2.81624269485474,7.33210825920105
worker_0,update,10,3,3,5,1,9,11,0.000822067260742188,0.000753879547119141,0.0140807628631592,1.09340977668762,0.000206232070922852,0.00043487548828125,1.72774744033813,0,2.82115721702576,5.33745503425598
worker_0,update,10,3,3,5,1,9,11,0.000829696655273438,0.000994443893432617,0.0143296718597412,1.05045008659363,0.00019073486328125,0.000452041625976563,1.73393678665161,0,2.78438687324524,6.30118346214294
worker_0,update,10,3,3,5,1,9,11,0.000865936279296875,0.000707149505615234,0.0131559371948242,0.859348297119141,0.000155448913574219,0.000347614288330078,1.76435589790344,0,2.62370419502258,5.13893628120422
worker_0,update,10,3,3,5,1,9,11,0.000845909118652344,0.000783205032348633,0.0130932331085205,0.792073488235474,0.00012969970703125,0.000352621078491211,1.70450711250305,0,2.49658060073853,5.51178526878357
worker_0,update,10,3,3,5,1,9,11,0.000868558883666992,0.000949382781982422,0.0129663944244385,0.886614561080933,0.000208377838134766,0.000348567962646484,1.88615775108337,0,2.77277231216431,6.28811359405518
worker_0,update,10,3,3,5,1,9,11,0.00109338760375977,0.000737905502319336,0.0129621028900146,0.893737077713013,0.000127077102661133,0.000364065170288086,1.78542399406433,0,2.67916107177734,5.19444561004639
worker_0,update,10,3,3,5,1,9,11,0.00106644630432129,0.000920534133911133,0.0142312049865723,1.06194639205933,0.000234603881835937,0.000545024871826172,1.72620606422424,0,2.78815245628357,5.30515027046204
worker_0,update,10,3,3,5,1,9,11,0.000825643539428711,0.000746250152587891,0.0141029357910156,1.02751135826111,0.000198125839233398,0.000438213348388672,1.71140837669373,0,2.73891973495483,5.25523090362549
worker_0,update,10,3,3,5,1,9,11,0.000867128372192383,0.00063014030456543,0.0127041339874268,1.04448628425598,0.000211477279663086,0.000446557998657227,1.65045952796936,0,2.69494581222534,5.20980525016785
neutron_0,update,10,0,0,0,2,1,4,0.000288963317871094,0.000342845916748047,0.00904536247253418,0.510064840316772,5.41210174560547E-05,0.000120401382446289,0.227261543273926,0,0.737326383590698,5.74717807769775
