node,operation,nworker,out_local_msgs,in_local_msgs,out_remote_msgs,in_remote_msgs,inf_constraints,gen_instructions,setup_time,get_msg_time,sending_time,bhv_inf_time,constraint_inf_time,msg_inf_time,planning_time,latency,solving_time,total_time
worker_0,deploy,1,0,0,0,0,9,9,0.00090336799621582,7.22408294677734E-05,1.66893005371094E-06,0,0,0,1.51226449012756,0,1.51226449012756,1.5132417678833
worker_0,deploy,1,0,0,0,0,9,9,0.000841379165649414,6.31809234619141E-05,2.38418579101562E-06,0,0,0,1.70197463035584,0,1.70197463035584,1.70288157463074
worker_0,deploy,1,0,0,0,0,9,9,0.000919342041015625,7.82012939453125E-05,2.14576721191406E-06,0,0,0,1.73625612258911,0,1.73625612258911,1.73725581169128
worker_0,deploy,1,0,0,0,0,9,9,0.000743865966796875,7.91549682617187E-05,2.86102294921875E-06,0,0,0,1.72330951690674,0,1.72330951690674,1.72413539886475
worker_0,deploy,1,0,0,0,0,9,9,0.000852346420288086,7.31945037841797E-05,2.38418579101562E-06,0,0,0,1.71475529670715,0,1.71475529670715,1.71568322181702
worker_0,deploy,1,0,0,0,0,9,9,0.000908613204956055,7.34329223632812E-05,2.14576721191406E-06,0,0,0,1.7302098274231,0,1.7302098274231,1.73119401931763
neutron_0,deploy,1,0,0,0,0,1,1,0.000183343887329102,2.43186950683594E-05,7.15255737304688E-07,0,0,0,0.531408071517944,0,0.531408071517944,0.531616449356079
neutron_0,deploy,1,0,0,0,0,1,1,0.000287055969238281,2.16960906982422E-05,4.76837158203125E-07,0,0,0,0.271870136260986,0,0.271870136260986,0.272179365158081
neutron_0,deploy,1,0,0,0,0,1,1,0.000236749649047852,2.38418579101562E-05,7.15255737304688E-07,0,0,0,0.280911684036255,0,0.280911684036255,0.28117299079895
neutron_0,deploy,1,0,0,0,0,1,1,0.000333309173583984,3.93390655517578E-05,1.19209289550781E-06,0,0,0,0.27874231338501,0,0.27874231338501,0.279116153717041
neutron_0,deploy,1,0,0,0,0,1,1,0.000211238861083984,2.14576721191406E-05,7.15255737304688E-07,0,0,0,0.263278961181641,0,0.263278961181641,0.263512372970581
neutron_0,deploy,1,0,0,0,0,1,1,0.000294923782348633,2.21729278564453E-05,4.76837158203125E-07,0,0,0,0.270160675048828,0,0.270160675048828,0.270478248596191
neutron_0,deploy,1,0,0,0,0,1,1,0.000176668167114258,2.12192535400391E-05,9.5367431640625E-07,0,0,0,0.274199247360229,0,0.274199247360229,0.2743980884552
neutron_0,deploy,1,0,0,0,0,1,1,0.000198841094970703,2.09808349609375E-05,1.19209289550781E-06,0,0,0,0.260712146759033,0,0.260712146759033,0.26093316078186
neutron_0,deploy,1,0,0,0,0,1,1,0.000227928161621094,2.98023223876953E-05,4.76837158203125E-07,0,0,0,0.273765802383423,0,0.273765802383423,0.27402400970459
neutron_0,deploy,1,0,0,0,0,1,1,0.000323772430419922,2.24113464355469E-05,9.5367431640625E-07,0,0,0,0.273860931396484,0,0.273860931396484,0.274208068847656
nova_0,deploy,1,0,0,0,0,1,1,0.000194787979125977,1.93119049072266E-05,4.76837158203125E-07,0,0,0,0.572125911712647,0,0.572125911712647,0.572340488433838
nova_0,deploy,1,0,0,0,0,1,1,0.000184059143066406,1.71661376953125E-05,7.15255737304688E-07,0,0,0,0.261032819747925,0,0.261032819747925,0.261234760284424
nova_0,deploy,1,0,0,0,0,1,1,0.00018763542175293,1.76429748535156E-05,2.38418579101562E-07,0,0,0,0.276733160018921,0,0.276733160018921,0.276938676834106
nova_0,deploy,1,0,0,0,0,1,1,0.000222682952880859,2.33650207519531E-05,4.76837158203125E-07,0,0,0,0.275467395782471,0,0.275467395782471,0.275713920593262
nova_0,deploy,1,0,0,0,0,1,1,0.000396966934204102,4.36305999755859E-05,4.76837158203125E-07,0,0,0,0.256802797317505,0,0.256802797317505,0.257243871688843
nova_0,deploy,1,0,0,0,0,1,1,0.000287532806396484,2.24113464355469E-05,4.76837158203125E-07,0,0,0,0.288468837738037,0,0.288468837738037,0.288779258728027
nova_0,deploy,1,0,0,0,0,1,1,0.000209331512451172,2.09808349609375E-05,7.15255737304688E-07,0,0,0,0.276760101318359,0,0.276760101318359,0.276991128921509
nova_0,deploy,1,0,0,0,0,1,1,0.000337839126586914,2.21729278564453E-05,7.15255737304688E-07,0,0,0,0.265086889266968,0,0.265086889266968,0.265447616577148
nova_0,deploy,1,0,0,0,0,1,1,0.000319719314575195,2.98023223876953E-05,4.76837158203125E-07,0,0,0,0.257576704025269,0,0.257576704025269,0.25792670249939
nova_0,deploy,1,0,0,0,0,1,1,0.000188112258911133,1.78813934326172E-05,2.38418579101562E-07,0,0,0,0.254372119903564,0,0.254372119903564,0.254578351974487
